user,url,language,license,stars,status
https://github.com/doorkeeper-gem,https://github.com/doorkeeper-gem/doorkeeper,Ruby,MIT License,5174,OK
https://github.com/ubiety,https://github.com/ubiety/xmpp,C#,GNU Lesser General Public License v3.0,163,OK
https://github.com/frctl,https://github.com/frctl/fractal,JavaScript,MIT License,2094,OK
https://github.com/urduhack,https://github.com/urduhack/urduhack,Python,MIT License,265,OK
https://github.com/celluloid,https://github.com/celluloid/celluloid,Ruby,MIT License,3885,OK
https://github.com/ua-parser,https://github.com/ua-parser/uap-core,JavaScript,Other,678,OK
https://github.com/noqlclient,null,null,null,null,User not found
https://github.com/sindresorhus,https://github.com/sindresorhus/awesome,null,Creative Commons Zero v1.0 Universal,264184,OK
https://github.com/axios,https://github.com/axios/axios,JavaScript,MIT License,101131,OK
https://github.com/prettier,https://github.com/prettier/prettier,JavaScript,MIT License,46343,OK
https://github.com/graphql-java,https://github.com/graphql-java/graphql-java,Java,MIT License,5876,OK
https://github.com/wp-graphql,https://github.com/wp-graphql/wp-graphql,PHP,GNU General Public License v3.0,3494,OK
https://github.com/sdkman,https://github.com/sdkman/sdkman-cli,Gherkin,Apache License 2.0,5453,OK
https://github.com/11ty,https://github.com/11ty/eleventy,JavaScript,MIT License,14780,OK
https://github.com/geojson-net,https://github.com/GeoJSON-Net/GeoJSON.Net,C#,MIT License,409,OK
https://github.com/valorizevidas,null,null,null,null,User not found
https://github.com/sheetjs,https://github.com/SheetJS/sheetjs,JavaScript,Apache License 2.0,33297,OK
https://github.com/awesome-windows,https://github.com/Awesome-Windows/Awesome,null,Creative Commons Zero v1.0 Universal,23260,OK
https://github.com/hyron-group,https://github.com/hyron-group/hyron,JavaScript,MIT License,119,OK
https://github.com/serialport,https://github.com/serialport/node-serialport,TypeScript,MIT License,5507,OK
https://github.com/casbin,https://github.com/casbin/casbin,Go,Apache License 2.0,15405,OK
https://github.com/cezerin2,https://github.com/Cezerin2/cezerin2-api,JavaScript,MIT License,356,OK
https://github.com/commanded,https://github.com/commanded/commanded,Elixir,MIT License,1706,OK
https://github.com/moeoverflow,https://github.com/moeoverflow/comicbook,Python,GNU General Public License v3.0,280,OK
https://github.com/wildgums,https://github.com/WildGums/Orchestra,C#,Other,471,OK
https://github.com/kohesive,https://github.com/kohesive/injekt,Kotlin,MIT License,233,OK
https://github.com/aiogram,https://github.com/aiogram/aiogram,Python,MIT License,3730,OK
https://github.com/jodaorg,https://github.com/JodaOrg/joda-time,Java,Apache License 2.0,4924,OK
https://github.com/tgmeetup,https://github.com/TGmeetup/TGmeetup,Python,MIT License,147,OK
https://github.com/nanoframework,https://github.com/nanoframework/Home,null,null,769,OK
https://github.com/apolloconfig,https://github.com/apolloconfig/apollo,Java,Apache License 2.0,28246,OK
https://github.com/phonetworks,https://github.com/phonetworks/pho-lib-graph,PHP,MIT License,55,OK
https://github.com/switchbladebot,https://github.com/SwitchbladeBot/switchblade,JavaScript,"BSD 4-Clause ""Original"" or ""Old"" License",409,OK
https://github.com/friendofflarum,null,null,null,null,User not found
https://github.com/premake,https://github.com/premake/premake-core,C,"BSD 3-Clause ""New"" or ""Revised"" License",2796,OK
https://github.com/proyecto26,https://github.com/proyecto26/react-native-inappbrowser,Java,MIT License,1150,OK
https://github.com/deck-of-cards,https://github.com/deck-of-cards/deck-of-cards,JavaScript,Other,3082,OK
https://github.com/haxe-continuation,https://github.com/haxe-continuation/haxe-continuation,Haxe,Other,164,OK
https://github.com/mspaintide,https://github.com/MSPaintIDE/MSPaintIDE,Java,MIT License,1294,OK
https://github.com/nestjsx,https://github.com/nestjsx/crud,TypeScript,MIT License,3667,OK
https://github.com/doocs,https://github.com/doocs/advanced-java,Java,Creative Commons Attribution Share Alike 4.0 International,71098,OK
https://github.com/flowjs,https://github.com/flowjs/flow.js,JavaScript,Other,2925,OK
https://github.com/quantum-elixir,https://github.com/quantum-elixir/quantum-core,Elixir,Apache License 2.0,2146,OK
https://github.com/willin,https://github.com/willin/js.cool,JavaScript,null,377,OK
https://github.com/approach0,https://github.com/approach0/search-engine,C,MIT License,329,OK
https://github.com/fuse-open,https://github.com/fuse-open/fuse-studio,C#,MIT License,332,OK
https://github.com/inds-team,https://github.com/iNDS-Team/iNDS,Objective-C,null,460,OK
https://github.com/olivia-ai,https://github.com/olivia-ai/olivia,Go,MIT License,3570,OK
https://github.com/simplesoftwareio,https://github.com/SimpleSoftwareIO/simple-qrcode,PHP,MIT License,2399,OK
https://github.com/einsteinpy,https://github.com/einsteinpy/einsteinpy,Python,MIT License,528,OK
https://github.com/rubyconfig,https://github.com/rubyconfig/config,Ruby,Other,2030,OK
https://github.com/dan-divy,https://github.com/dan-divy/spruce,SCSS,MIT License,488,OK
https://github.com/openzwave,https://github.com/OpenZWave/open-zwave,C++,GNU Lesser General Public License v3.0,1044,OK
https://github.com/evotecit,https://github.com/EvotecIT/PSWriteHTML,PowerShell,MIT License,671,OK
https://github.com/circuitverse,https://github.com/CircuitVerse/CircuitVerse,JavaScript,MIT License,638,OK
https://github.com/shuzijun,https://github.com/shuzijun/leetcode-editor,Java,Apache License 2.0,3331,OK
https://github.com/thealgorithms,https://github.com/TheAlgorithms/Python,Python,MIT License,162628,OK
https://github.com/pixijs,https://github.com/pixijs/pixijs,TypeScript,MIT License,40594,OK
https://github.com/posthtml,https://github.com/posthtml/posthtml,JavaScript,MIT License,2891,OK
https://github.com/socialconnect,https://github.com/SocialConnect/auth,PHP,MIT License,528,OK
https://github.com/musish,https://github.com/Musish/Musish,TypeScript,GNU Affero General Public License v3.0,2961,OK
https://github.com/linuxserver,https://github.com/linuxserver/Heimdall,PHP,MIT License,6327,OK
https://github.com/code4hitory,null,null,null,null,User not found
https://github.com/collab-project,https://github.com/collab-project/videojs-record,JavaScript,MIT License,1337,OK
https://github.com/private-dreamnet,null,null,null,null,User not found
https://github.com/veandco,https://github.com/veandco/go-sdl2,C,"BSD 3-Clause ""New"" or ""Revised"" License",2004,OK
https://github.com/sourcecred,https://github.com/sourcecred/sourcecred,JavaScript,null,485,OK
https://github.com/astrotomic,https://github.com/Astrotomic/laravel-translatable,PHP,MIT License,1086,OK
https://github.com/heim-rs,https://github.com/heim-rs/heim,Rust,Apache License 2.0,852,OK
https://github.com/dragonetmc,https://github.com/DragonetMC/DragonProxy,Java,GNU General Public License v3.0,990,OK
https://github.com/aaru-dp,null,null,null,null,User not found
https://github.com/json-schema-org,https://github.com/json-schema-org/json-schema-spec,Makefile,Other,2911,OK
https://github.com/emmetio,https://github.com/emmetio/emmet,TypeScript,MIT License,4358,OK
